"","Year","Month","Day","Extent","Missing"
"6565","2001",4,"  22",14.711,"      0.000"
"6566","2001",4,"  23",14.71,"      0.000"
"6567","2001",4,"  24",14.599,"      0.000"
"6568","2001",4,"  25",14.574,"      0.000"
"6569","2001",4,"  26",14.515,"      0.000"
"6570","2001",4,"  27",14.496,"      0.000"
"6571","2001",4,"  28",14.458,"      0.000"
"6572","2001",4,"  29",14.364,"      0.000"
"6573","2001",4,"  30",14.302,"      0.000"
"6574","2001",5,"  01",14.287,"      0.000"
"6575","2001",5,"  02",14.299,"      0.000"
"6576","2001",5,"  03",14.235,"      0.000"
"6577","2001",5,"  04",14.178,"      0.000"
"6578","2001",5,"  05",14.109,"      0.000"
"6579","2001",5,"  06",14.043,"      0.000"
"6580","2001",5,"  07",14.007,"      0.000"
"6581","2001",5,"  08",14.032,"      0.000"
"6582","2001",5,"  09",13.967,"      0.000"
"6583","2001",5,"  10",13.959,"      0.000"
"6584","2001",5,"  11",13.892,"      0.000"
"6585","2001",5,"  12",13.828,"      0.000"
"6586","2001",5,"  13",13.744,"      0.000"
"6587","2001",5,"  14",13.706,"      0.000"
"6588","2001",5,"  15",13.652,"      0.000"
"6589","2001",5,"  16",13.536,"      0.000"
"6590","2001",5,"  17",13.509,"      0.000"
"6591","2001",5,"  18",13.425,"      0.000"
"6592","2001",5,"  19",13.358,"      0.000"
"6593","2001",5,"  20",13.219,"      0.000"
"6594","2001",5,"  21",13.098,"      0.000"
"6595","2001",5,"  22",13.04,"      0.000"
"6596","2001",5,"  23",13.019,"      0.000"
"6597","2001",5,"  24",12.98,"      0.000"
"6598","2001",5,"  25",12.946,"      0.000"
"6599","2001",5,"  26",12.991,"      0.000"
"6600","2001",5,"  27",12.906,"      0.000"
"6601","2001",5,"  28",12.839,"      0.000"
"6602","2001",5,"  29",12.723,"      0.000"
"6603","2001",5,"  30",12.641,"      0.000"
"6604","2001",5,"  31",12.63,"      0.000"
"6605","2001",6,"  01",12.456,"      0.000"
"6606","2001",6,"  02",12.409,"      0.000"
"6607","2001",6,"  03",12.384,"      0.000"
"6608","2001",6,"  04",12.35,"      0.000"
"6609","2001",6,"  05",12.291,"      0.000"
"6610","2001",6,"  06",12.255,"      0.000"
"6611","2001",6,"  07",12.186,"      0.000"
"6612","2001",6,"  08",12.121,"      0.000"
"6613","2001",6,"  09",12.073,"      0.000"
"6614","2001",6,"  10",11.981,"      0.000"
"6615","2001",6,"  11",11.95,"      0.000"
"6616","2001",6,"  12",11.848,"      0.000"
"6617","2001",6,"  13",11.719,"      0.000"
"6618","2001",6,"  14",11.555,"      0.000"
"6619","2001",6,"  15",11.468,"      0.000"
"6620","2001",6,"  16",11.359,"      0.000"
"6621","2001",6,"  17",11.381,"      0.000"
"6622","2001",6,"  18",11.295,"      0.000"
"6623","2001",6,"  19",11.224,"      0.000"
"6624","2001",6,"  20",11.168,"      0.000"
"6625","2001",6,"  21",11.002,"      0.000"
"6626","2001",6,"  22",10.883,"      0.000"
"6627","2001",6,"  23",10.795,"      0.000"
"6628","2001",6,"  24",10.75,"      0.000"
"6629","2001",6,"  25",10.657,"      0.000"
"6630","2001",6,"  26",10.61,"      0.000"
"6631","2001",6,"  27",10.455,"      0.000"
"6632","2001",6,"  28",10.401,"      0.000"
"6633","2001",6,"  29",10.355,"      0.000"
"6634","2001",6,"  30",10.297,"      0.000"
"6635","2001",7,"  01",10.064,"      0.000"
"6636","2001",7,"  02",10.032,"      0.000"
"6637","2001",7,"  03",9.96,"      0.000"
"6638","2001",7,"  04",9.927,"      0.000"
"6639","2001",7,"  05",9.775,"      0.000"
"6640","2001",7,"  06",9.672,"      0.000"
"6641","2001",7,"  07",9.642,"      0.000"
"6642","2001",7,"  08",9.578,"      0.000"
"6643","2001",7,"  09",9.537,"      0.000"
"6644","2001",7,"  10",9.481,"      0.000"
"6645","2001",7,"  11",9.446,"      0.000"
"6646","2001",7,"  12",9.344,"      0.000"
"6647","2001",7,"  13",9.254,"      0.000"
"6648","2001",7,"  14",9.189,"      0.000"
"6649","2001",7,"  15",9.136,"      0.000"
"6650","2001",7,"  16",9.027,"      0.000"
"6651","2001",7,"  17",9.022,"      0.000"
"6652","2001",7,"  18",8.947,"      0.000"
"6653","2001",7,"  19",8.908,"      0.000"
"6654","2001",7,"  20",8.776,"      0.000"
"6655","2001",7,"  21",8.695,"      0.000"
"6656","2001",7,"  22",8.682,"      0.000"
"6657","2001",7,"  23",8.648,"      0.000"
"6658","2001",7,"  24",8.544,"      0.000"
"6659","2001",7,"  25",8.427,"      0.000"
"6660","2001",7,"  26",8.415,"      0.000"
"6661","2001",7,"  27",8.327,"      0.000"
"6662","2001",7,"  28",8.306,"      0.000"
"6663","2001",7,"  29",8.2,"      0.000"
"6664","2001",7,"  30",8.133,"      0.000"
"6665","2001",7,"  31",8.087,"      0.000"
"6666","2001",8,"  01",8.079,"      0.000"
"6667","2001",8,"  02",8.022,"      0.000"
"6668","2001",8,"  03",7.934,"      0.000"
"6669","2001",8,"  04",7.941,"      0.000"
"6670","2001",8,"  05",7.98,"      0.000"
"6671","2001",8,"  06",7.891,"      0.000"
"6672","2001",8,"  07",7.836,"      0.000"
"6673","2001",8,"  08",7.819,"      0.000"
"6674","2001",8,"  09",7.747,"      0.000"
"6675","2001",8,"  10",7.694,"      0.000"
"6676","2001",8,"  11",7.716,"      0.000"
"6677","2001",8,"  12",7.692,"      0.000"
"6678","2001",8,"  13",7.566,"      0.000"
"6679","2001",8,"  14",7.535,"      0.000"
"6680","2001",8,"  15",7.463,"      0.000"
"6681","2001",8,"  16",7.451,"      0.000"
"6682","2001",8,"  17",7.404,"      0.000"
"6683","2001",8,"  18",7.453,"      0.000"
"6684","2001",8,"  19",7.344,"      0.000"
"6685","2001",8,"  20",7.272,"      0.000"
"6686","2001",8,"  21",7.223,"      0.000"
"6687","2001",8,"  22",7.186,"      0.000"
"6688","2001",8,"  23",7.101,"      0.000"
"6689","2001",8,"  24",7.035,"      0.000"
"6690","2001",8,"  25",7.07,"      0.000"
"6691","2001",8,"  26",6.994,"      0.000"
"6692","2001",8,"  27",6.981,"      0.000"
"6693","2001",8,"  28",7.023,"      0.000"
"6694","2001",8,"  29",6.957,"      0.000"
"6695","2001",8,"  30",6.987,"      0.000"
"6696","2001",8,"  31",6.889,"      0.000"
"6697","2001",9,"  01",6.789,"      0.000"
"6698","2001",9,"  02",6.807,"      0.000"
"6699","2001",9,"  03",6.787,"      0.000"
"6700","2001",9,"  04",6.779,"      0.000"
"6701","2001",9,"  05",6.782,"      0.000"
"6702","2001",9,"  06",6.746,"      0.000"
"6703","2001",9,"  07",6.73,"      0.000"
"6704","2001",9,"  08",6.718,"      0.000"
"6705","2001",9,"  09",6.724,"      0.000"
"6706","2001",9,"  10",6.691,"      0.000"
"6707","2001",9,"  11",6.667,"      0.000"
"6708","2001",9,"  12",6.632,"      0.000"
"6709","2001",9,"  13",6.641,"      0.000"
"6710","2001",9,"  14",6.684,"      0.000"
"6711","2001",9,"  15",6.657,"      0.000"
"6712","2001",9,"  16",6.608,"      0.000"
"6713","2001",9,"  17",6.62,"      0.000"
"6714","2001",9,"  18",6.589,"      0.000"
"6715","2001",9,"  19",6.567,"      0.000"
"6716","2001",9,"  20",6.629,"      0.000"
"6717","2001",9,"  21",6.64,"      0.000"
"6718","2001",9,"  22",6.705,"      0.000"
"6719","2001",9,"  23",6.683,"      0.000"
"6720","2001",9,"  24",6.746,"      0.000"
"6721","2001",9,"  25",6.684,"      0.000"
"6722","2001",9,"  26",6.773,"      0.000"
"6723","2001",9,"  27",6.806,"      0.000"
"6724","2001",9,"  28",6.964,"      0.000"
"6725","2001",9,"  29",7.033,"      0.000"
"6726","2001",9,"  30",7.084,"      0.000"
"6727","2001",10,"  01",7.261,"      0.000"
"6728","2001",10,"  02",7.371,"      0.000"
"6729","2001",10,"  03",7.477,"      0.000"
"6730","2001",10,"  04",7.551,"      0.000"
"6731","2001",10,"  05",7.576,"      0.000"
"6732","2001",10,"  06",7.67,"      0.000"
"6733","2001",10,"  07",7.786,"      0.000"
"6734","2001",10,"  08",7.856,"      0.000"
"6735","2001",10,"  09",7.942,"      0.000"
"6736","2001",10,"  10",7.959,"      0.000"
"6737","2001",10,"  11",7.981,"      0.000"
"6738","2001",10,"  12",8.005,"      0.000"
"6739","2001",10,"  13",8.097,"      0.000"
"6740","2001",10,"  14",8.149,"      0.000"
"6741","2001",10,"  15",8.214,"      0.000"
"6742","2001",10,"  16",8.243,"      0.000"
"6743","2001",10,"  17",8.331,"      0.000"
"6744","2001",10,"  18",8.449,"      0.000"
"6745","2001",10,"  19",8.541,"      0.000"
"6746","2001",10,"  20",8.555,"      0.000"
"6747","2001",10,"  21",8.566,"      0.000"
"6748","2001",10,"  22",8.529,"      0.000"
"6749","2001",10,"  23",8.569,"      0.000"
"6750","2001",10,"  24",8.642,"      0.000"
"6751","2001",10,"  25",8.852,"      0.000"
"6752","2001",10,"  26",8.912,"      0.000"
"6753","2001",10,"  27",9.007,"      0.000"
"6754","2001",10,"  28",9.154,"      0.000"
"6755","2001",10,"  29",9.274,"      0.000"
"6756","2001",10,"  30",9.324,"      0.000"
"6757","2001",10,"  31",9.404,"      0.000"
"6758","2001",11,"  01",9.733,"      0.000"
"6759","2001",11,"  02",9.762,"      0.000"
"6760","2001",11,"  03",9.804,"      0.000"
"6761","2001",11,"  04",9.893,"      0.000"
"6762","2001",11,"  05",10.076,"      0.000"
"6763","2001",11,"  06",10.03,"      0.000"
"6764","2001",11,"  07",10.131,"      0.000"
"6765","2001",11,"  08",10.178,"      0.000"
"6766","2001",11,"  09",10.196,"      0.000"
"6767","2001",11,"  10",10.336,"      0.000"
"6768","2001",11,"  11",10.41,"      0.000"
"6769","2001",11,"  12",10.549,"      0.000"
"6770","2001",11,"  13",10.616,"      0.000"
"6771","2001",11,"  14",10.732,"      0.000"
"6772","2001",11,"  15",10.861,"      0.000"
"6773","2001",11,"  16",10.9,"      0.000"
"6774","2001",11,"  17",10.959,"      0.000"
"6775","2001",11,"  18",11.043,"      0.000"
"6776","2001",11,"  19",11.068,"      0.000"
"6777","2001",11,"  20",11.109,"      0.000"
"6778","2001",11,"  21",11.091,"      0.000"
"6779","2001",11,"  22",11.09,"      0.000"
"6780","2001",11,"  23",11.096,"      0.000"
"6781","2001",11,"  24",11.08,"      0.000"
"6782","2001",11,"  25",11.133,"      0.000"
"6783","2001",11,"  26",11.179,"      0.000"
"6784","2001",11,"  27",11.169,"      0.000"
"6785","2001",11,"  28",11.121,"      0.000"
"6786","2001",11,"  29",11.151,"      0.000"
"6787","2001",11,"  30",11.239,"      0.000"
"6788","2001",12,"  01",11.414,"      0.000"
"6789","2001",12,"  02",11.468,"      0.000"
"6790","2001",12,"  03",11.558,"      0.000"
"6791","2001",12,"  04",11.564,"      0.000"
"6792","2001",12,"  05",11.607,"      0.000"
"6793","2001",12,"  06",11.705,"      0.000"
"6794","2001",12,"  07",11.71,"      0.000"
"6795","2001",12,"  08",11.747,"      0.000"
"6796","2001",12,"  09",11.887,"      0.000"
"6797","2001",12,"  10",11.925,"      0.000"
"6798","2001",12,"  11",12.115,"      0.000"
"6799","2001",12,"  12",12.203,"      0.000"
"6800","2001",12,"  13",12.25,"      0.000"
"6801","2001",12,"  14",12.309,"      0.000"
"6802","2001",12,"  15",12.374,"      0.000"
"6803","2001",12,"  16",12.467,"      0.000"
"6804","2001",12,"  17",12.59,"      0.000"
"6805","2001",12,"  18",12.639,"      0.000"
"6806","2001",12,"  19",12.785,"      0.000"
"6807","2001",12,"  20",12.851,"      0.000"
"6808","2001",12,"  21",12.92,"      0.000"
"6809","2001",12,"  22",13.01,"      0.000"
"6810","2001",12,"  23",13.098,"      0.000"
"6811","2001",12,"  24",13.189,"      0.000"
"6812","2001",12,"  25",13.339,"      0.000"
"6813","2001",12,"  26",13.325,"      0.000"
"6814","2001",12,"  27",13.374,"      0.000"
"6815","2001",12,"  28",13.409,"      0.000"
"6816","2001",12,"  29",13.416,"      0.000"
"6817","2001",12,"  30",13.444,"      0.000"
"6818","2001",12,"  31",13.521,"      0.000"
"6819","2002",1,"  01",13.59,"      0.000"
"6820","2002",1,"  02",13.628,"      0.000"
"6821","2002",1,"  03",13.598,"      0.000"
"6822","2002",1,"  04",13.623,"      0.000"
"6823","2002",1,"  05",13.683,"      0.000"
"6824","2002",1,"  06",13.645,"      0.000"
"6825","2002",1,"  07",13.875,"      0.000"
"6826","2002",1,"  08",13.846,"      0.000"
"6827","2002",1,"  09",13.91,"      0.000"
"6828","2002",1,"  10",13.925,"      0.000"
"6829","2002",1,"  11",13.885,"      0.000"
"6830","2002",1,"  12",13.98,"      0.000"
"6831","2002",1,"  13",14.163,"      0.000"
"6832","2002",1,"  14",14.236,"      0.000"
"6833","2002",1,"  15",14.222,"      0.000"
"6834","2002",1,"  16",14.313,"      0.000"
"6835","2002",1,"  17",14.366,"      0.000"
"6836","2002",1,"  18",14.372,"      0.000"
"6837","2002",1,"  19",14.429,"      0.000"
"6838","2002",1,"  20",14.561,"      0.000"
"6839","2002",1,"  21",14.657,"      0.000"
"6840","2002",1,"  22",14.674,"      0.000"
"6841","2002",1,"  23",14.624,"      0.000"
"6842","2002",1,"  24",14.64,"      0.000"
"6843","2002",1,"  25",14.668,"      0.000"
"6844","2002",1,"  26",14.744,"      0.000"
"6845","2002",1,"  27",14.803,"      0.000"
"6846","2002",1,"  28",14.923,"      0.000"
"6847","2002",1,"  29",14.878,"      0.000"
"6848","2002",1,"  30",14.951,"      0.000"
"6849","2002",1,"  31",15.039,"      0.000"
"6850","2002",2,"  01",15.187,"      0.000"
"6851","2002",2,"  02",15.226,"      0.000"
"6852","2002",2,"  03",15.186,"      0.000"
"6853","2002",2,"  04",15.204,"      0.000"
"6854","2002",2,"  05",15.185,"      0.000"
"6855","2002",2,"  06",15.133,"      0.000"
"6856","2002",2,"  07",15.16,"      0.000"
"6857","2002",2,"  08",15.207,"      0.000"
"6858","2002",2,"  09",15.255,"      0.000"
"6859","2002",2,"  10",15.209,"      0.000"
"6860","2002",2,"  11",15.31,"      0.000"
"6861","2002",2,"  12",15.228,"      0.000"
"6862","2002",2,"  13",15.303,"      0.000"
"6863","2002",2,"  14",15.364,"      0.000"
"6864","2002",2,"  15",15.384,"      0.000"
"6865","2002",2,"  16",15.413,"      0.000"
"6866","2002",2,"  17",15.475,"      0.000"
"6867","2002",2,"  18",15.526,"      0.000"
"6868","2002",2,"  19",15.534,"      0.000"
"6869","2002",2,"  20",15.488,"      0.000"
"6870","2002",2,"  21",15.549,"      0.000"
"6871","2002",2,"  22",15.586,"      0.000"
"6872","2002",2,"  23",15.483,"      0.000"
"6873","2002",2,"  24",15.396,"      0.000"
"6874","2002",2,"  25",15.39,"      0.000"
"6875","2002",2,"  26",15.396,"      0.000"
"6876","2002",2,"  27",15.387,"      0.000"
"6877","2002",2,"  28",15.422,"      0.000"
"6878","2002",3,"  01",15.397,"      0.000"
"6879","2002",3,"  02",15.444,"      0.000"
"6880","2002",3,"  03",15.441,"      0.000"
"6881","2002",3,"  04",15.404,"      0.000"
"6882","2002",3,"  05",15.359,"      0.000"
"6883","2002",3,"  06",15.427,"      0.000"
"6884","2002",3,"  07",15.421,"      0.000"
"6885","2002",3,"  08",15.555,"      0.000"
"6886","2002",3,"  09",15.624,"      0.000"
"6887","2002",3,"  10",15.536,"      0.000"
"6888","2002",3,"  11",15.611,"      0.000"
"6889","2002",3,"  12",15.511,"      0.000"
"6890","2002",3,"  13",15.572,"      0.000"
"6891","2002",3,"  14",15.611,"      0.000"
"6892","2002",3,"  15",15.576,"      0.000"
"6893","2002",3,"  16",15.489,"      0.000"
"6894","2002",3,"  17",15.402,"      0.000"
"6895","2002",3,"  18",15.396,"      0.000"
"6896","2002",3,"  19",15.346,"      0.000"
"6897","2002",3,"  20",15.312,"      0.000"
"6898","2002",3,"  21",15.282,"      0.000"
"6899","2002",3,"  22",15.211,"      0.000"
"6900","2002",3,"  23",15.265,"      0.000"
"6901","2002",3,"  24",15.224,"      0.000"
"6902","2002",3,"  25",15.183,"      0.000"
"6903","2002",3,"  26",15.114,"      0.000"
"6904","2002",3,"  27",15.173,"      0.000"
"6905","2002",3,"  28",15.126,"      0.000"
"6906","2002",3,"  29",14.991,"      0.000"
"6907","2002",3,"  30",14.931,"      0.000"
"6908","2002",3,"  31",14.882,"      0.000"
"6909","2002",4,"  01",14.885,"      0.000"
"6910","2002",4,"  02",14.72,"      0.000"
"6911","2002",4,"  03",14.694,"      0.000"
"6912","2002",4,"  04",14.649,"      0.000"
"6913","2002",4,"  05",14.609,"      0.000"
"6914","2002",4,"  06",14.609,"      0.000"
"6915","2002",4,"  07",14.585,"      0.000"
"6916","2002",4,"  08",14.543,"      0.000"
"6917","2002",4,"  09",14.481,"      0.000"
"6918","2002",4,"  10",14.428,"      0.000"
"6919","2002",4,"  11",14.321,"      0.000"
"6920","2002",4,"  12",14.336,"      0.000"
"6921","2002",4,"  13",14.379,"      0.000"
"6922","2002",4,"  14",14.381,"      0.000"
"6923","2002",4,"  15",14.36,"      0.000"
"6924","2002",4,"  16",14.369,"      0.000"
"6925","2002",4,"  17",14.329,"      0.000"
"6926","2002",4,"  18",14.265,"      0.000"
"6927","2002",4,"  19",14.184,"      0.000"
"6928","2002",4,"  20",14.223,"      0.000"
"6929","2002",4,"  21",14.183,"      0.000"
"6930","2002",4,"  22",14.15,"      0.000"
"6931","2002",4,"  23",14.097,"      0.000"
"6932","2002",4,"  24",14.054,"      0.000"
"6933","2002",4,"  25",14.075,"      0.000"
"6934","2002",4,"  26",13.945,"      0.000"
"6935","2002",4,"  27",13.867,"      0.000"
"6936","2002",4,"  28",13.768,"      0.000"
"6937","2002",4,"  29",13.79,"      0.000"
"6938","2002",4,"  30",13.704,"      0.000"
"6939","2002",5,"  01",13.527,"      0.000"
"6940","2002",5,"  02",13.508,"      0.000"
"6941","2002",5,"  03",13.481,"      0.000"
"6942","2002",5,"  04",13.482,"      0.000"
"6943","2002",5,"  05",13.384,"      0.000"
"6944","2002",5,"  06",13.341,"      0.000"
"6945","2002",5,"  07",13.346,"      0.000"
"6946","2002",5,"  08",13.321,"      0.000"
"6947","2002",5,"  09",13.265,"      0.000"
"6948","2002",5,"  10",13.227,"      0.000"
"6949","2002",5,"  11",13.197,"      0.000"
"6950","2002",5,"  12",13.214,"      0.000"
"6951","2002",5,"  13",13.119,"      0.000"
"6952","2002",5,"  14",13.084,"      0.000"
"6953","2002",5,"  15",13.076,"      0.000"
"6954","2002",5,"  16",13.049,"      0.000"
"6955","2002",5,"  17",12.974,"      0.000"
"6956","2002",5,"  18",12.947,"      0.000"
"6957","2002",5,"  19",12.876,"      0.000"
"6958","2002",5,"  20",12.755,"      0.000"
"6959","2002",5,"  21",12.724,"      0.000"
"6960","2002",5,"  22",12.677,"      0.000"
"6961","2002",5,"  23",12.668,"      0.000"
"6962","2002",5,"  24",12.658,"      0.000"
"6963","2002",5,"  25",12.55,"      0.000"
"6964","2002",5,"  26",12.505,"      0.000"
"6965","2002",5,"  27",12.5,"      0.000"
"6966","2002",5,"  28",12.465,"      0.000"
"6967","2002",5,"  29",12.417,"      0.000"
"6968","2002",5,"  30",12.402,"      0.000"
"6969","2002",5,"  31",12.35,"      0.000"
"6970","2002",6,"  01",12.239,"      0.000"
"6971","2002",6,"  02",12.152,"      0.000"
"6972","2002",6,"  03",12.108,"      0.000"
"6973","2002",6,"  04",12.077,"      0.000"
"6974","2002",6,"  05",12,"      0.000"
"6975","2002",6,"  06",12.012,"      0.000"
"6976","2002",6,"  07",11.982,"      0.000"
"6977","2002",6,"  08",11.924,"      0.000"
"6978","2002",6,"  09",11.894,"      0.000"
"6979","2002",6,"  10",11.838,"      0.000"
"6980","2002",6,"  11",11.822,"      0.000"
"6981","2002",6,"  12",11.77,"      0.000"
"6982","2002",6,"  13",11.738,"      0.000"
"6983","2002",6,"  14",11.696,"      0.000"
"6984","2002",6,"  15",11.636,"      0.000"
"6985","2002",6,"  16",11.585,"      0.000"
"6986","2002",6,"  17",11.534,"      0.000"
"6987","2002",6,"  18",11.489,"      0.000"
"6988","2002",6,"  19",11.439,"      0.000"
"6989","2002",6,"  20",11.378,"      0.000"
"6990","2002",6,"  21",11.365,"      0.000"
"6991","2002",6,"  22",11.356,"      0.000"
"6992","2002",6,"  23",11.331,"      0.000"
"6993","2002",6,"  24",11.259,"      0.000"
"6994","2002",6,"  25",11.176,"      0.000"
"6995","2002",6,"  26",11.056,"      0.000"
"6996","2002",6,"  27",11.064,"      0.000"
"6997","2002",6,"  28",10.955,"      0.000"
"6998","2002",6,"  29",10.86,"      0.000"
"6999","2002",6,"  30",10.767,"      0.000"
"7000","2002",7,"  01",10.575,"      0.000"
"7001","2002",7,"  02",10.556,"      0.000"
"7002","2002",7,"  03",10.556,"      0.000"
"7003","2002",7,"  04",10.511,"      0.000"
"7004","2002",7,"  05",10.436,"      0.000"
"7005","2002",7,"  06",10.315,"      0.000"
"7006","2002",7,"  07",10.204,"      0.000"
"7007","2002",7,"  08",10.086,"      0.000"
"7008","2002",7,"  09",10.066,"      0.000"
"7009","2002",7,"  10",9.986,"      0.000"
"7010","2002",7,"  11",9.733,"      0.000"
"7011","2002",7,"  12",9.647,"      0.000"
"7012","2002",7,"  13",9.61,"      0.000"
"7013","2002",7,"  14",9.525,"      0.000"
"7014","2002",7,"  15",9.398,"      0.000"
"7015","2002",7,"  16",9.322,"      0.000"
"7016","2002",7,"  17",9.205,"      0.000"
"7017","2002",7,"  18",9.081,"      0.000"
"7018","2002",7,"  19",8.986,"      0.000"
"7019","2002",7,"  20",8.881,"      0.000"
"7020","2002",7,"  21",8.799,"      0.000"
"7021","2002",7,"  22",8.675,"      0.000"
"7022","2002",7,"  23",8.461,"      0.000"
"7023","2002",7,"  24",8.428,"      0.000"
"7024","2002",7,"  25",8.446,"      0.000"
"7025","2002",7,"  26",8.246,"      0.000"
"7026","2002",7,"  27",8.086,"      0.000"
"7027","2002",7,"  28",8.006,"      0.000"
"7028","2002",7,"  29",7.992,"      0.000"
"7029","2002",7,"  30",7.911,"      0.000"
"7030","2002",7,"  31",7.77,"      0.000"
"7031","2002",8,"  01",7.588,"      0.000"
"7032","2002",8,"  02",7.495,"      0.000"
"7033","2002",8,"  03",7.444,"      0.000"
"7034","2002",8,"  04",7.472,"      0.000"
"7035","2002",8,"  05",7.331,"      0.000"
"7036","2002",8,"  06",7.251,"      0.000"
"7037","2002",8,"  07",7.148,"      0.000"
"7038","2002",8,"  08",7.064,"      0.000"
"7039","2002",8,"  09",6.868,"      0.000"
"7040","2002",8,"  10",6.809,"      0.000"
"7041","2002",8,"  11",6.76,"      0.000"
"7042","2002",8,"  12",6.704,"      0.000"
"7043","2002",8,"  13",6.642,"      0.000"
"7044","2002",8,"  14",6.6,"      0.000"
"7045","2002",8,"  15",6.631,"      0.000"
"7046","2002",8,"  16",6.54,"      0.000"
"7047","2002",8,"  17",6.434,"      0.000"
"7048","2002",8,"  18",6.389,"      0.000"
"7049","2002",8,"  19",6.317,"      0.000"
"7050","2002",8,"  20",6.275,"      0.000"
"7051","2002",8,"  21",6.241,"      0.000"
"7052","2002",8,"  22",6.209,"      0.000"
"7053","2002",8,"  23",6.209,"      0.000"
"7054","2002",8,"  24",6.141,"      0.000"
"7055","2002",8,"  25",6.157,"      0.000"
"7056","2002",8,"  26",6.071,"      0.000"
"7057","2002",8,"  27",5.997,"      0.000"
"7058","2002",8,"  28",6.002,"      0.000"
"7059","2002",8,"  29",5.948,"      0.000"
"7060","2002",8,"  30",5.966,"      0.000"
"7061","2002",8,"  31",5.866,"      0.000"
"7062","2002",9,"  01",5.828,"      0.000"
"7063","2002",9,"  02",5.827,"      0.000"
"7064","2002",9,"  03",5.759,"      0.000"
"7065","2002",9,"  04",5.698,"      0.000"
"7066","2002",9,"  05",5.638,"      0.000"
"7067","2002",9,"  06",5.67,"      0.000"
"7068","2002",9,"  07",5.691,"      0.000"
"7069","2002",9,"  08",5.687,"      0.000"
"7070","2002",9,"  09",5.68,"      0.000"
"7071","2002",9,"  10",5.641,"      0.000"
"7072","2002",9,"  11",5.639,"      0.000"
"7073","2002",9,"  12",5.638,"      0.000"
"7074","2002",9,"  13",5.628,"      0.000"
"7075","2002",9,"  14",5.644,"      0.000"
"7076","2002",9,"  15",5.661,"      0.000"
"7077","2002",9,"  16",5.663,"      0.000"
"7078","2002",9,"  17",5.627,"      0.000"
"7079","2002",9,"  18",5.625,"      0.000"
"7080","2002",9,"  19",5.698,"      0.000"
"7081","2002",9,"  20",5.796,"      0.000"
"7082","2002",9,"  21",5.87,"      0.000"
"7083","2002",9,"  22",5.965,"      0.000"
"7084","2002",9,"  23",5.996,"      0.000"
"7085","2002",9,"  24",6.007,"      0.000"
"7086","2002",9,"  25",6.012,"      0.000"
"7087","2002",9,"  26",6.084,"      0.000"
"7088","2002",9,"  27",6.158,"      0.000"
"7089","2002",9,"  28",6.253,"      0.000"
"7090","2002",9,"  29",6.332,"      0.000"
"7091","2002",9,"  30",6.399,"      0.000"
"7092","2002",10,"  01",6.543,"      0.000"
"7093","2002",10,"  02",6.656,"      0.000"
"7094","2002",10,"  03",6.869,"      0.000"
"7095","2002",10,"  04",7.085,"      0.000"
"7096","2002",10,"  05",7.218,"      0.000"
"7097","2002",10,"  06",7.303,"      0.000"
"7098","2002",10,"  07",7.467,"      0.000"
"7099","2002",10,"  08",7.547,"      0.000"
"7100","2002",10,"  09",7.647,"      0.000"
"7101","2002",10,"  10",7.722,"      0.000"
"7102","2002",10,"  11",7.853,"      0.000"
"7103","2002",10,"  12",7.967,"      0.000"
"7104","2002",10,"  13",8.025,"      0.000"
"7105","2002",10,"  14",8.1,"      0.000"
"7106","2002",10,"  15",8.164,"      0.000"
"7107","2002",10,"  16",8.196,"      0.000"
"7108","2002",10,"  17",8.26,"      0.000"
"7109","2002",10,"  18",8.358,"      0.000"
"7110","2002",10,"  19",8.452,"      0.000"
"7111","2002",10,"  20",8.583,"      0.000"
"7112","2002",10,"  21",8.644,"      0.000"
"7113","2002",10,"  22",8.777,"      0.000"
"7114","2002",10,"  23",8.89,"      0.000"
"7115","2002",10,"  24",8.919,"      0.000"
"7116","2002",10,"  25",8.976,"      0.000"
"7117","2002",10,"  26",9.062,"      0.000"
"7118","2002",10,"  27",9.079,"      0.000"
"7119","2002",10,"  28",9.132,"      0.000"
"7120","2002",10,"  29",9.179,"      0.000"
"7121","2002",10,"  30",9.177,"      0.000"
"7122","2002",10,"  31",9.169,"      0.000"
"7123","2002",11,"  01",9.299,"      0.000"
"7124","2002",11,"  02",9.424,"      0.000"
"7125","2002",11,"  03",9.511,"      0.000"
"7126","2002",11,"  04",9.573,"      0.000"
"7127","2002",11,"  05",9.576,"      0.000"
"7128","2002",11,"  06",9.611,"      0.000"
"7129","2002",11,"  07",9.587,"      0.000"
"7130","2002",11,"  08",9.629,"      0.000"
"7131","2002",11,"  09",9.743,"      0.000"
"7132","2002",11,"  10",9.852,"      0.000"
"7133","2002",11,"  11",9.874,"      0.000"
"7134","2002",11,"  12",9.967,"      0.000"
"7135","2002",11,"  13",10.048,"      0.000"
"7136","2002",11,"  14",10.096,"      0.000"
"7137","2002",11,"  15",10.19,"      0.000"
"7138","2002",11,"  16",10.364,"      0.000"
"7139","2002",11,"  17",10.587,"      0.000"
"7140","2002",11,"  18",10.594,"      0.000"
"7141","2002",11,"  19",10.585,"      0.000"
"7142","2002",11,"  20",10.593,"      0.000"
"7143","2002",11,"  21",10.687,"      0.000"
"7144","2002",11,"  22",10.805,"      0.000"
"7145","2002",11,"  23",10.883,"      0.000"
"7146","2002",11,"  24",11.004,"      0.000"
